Employee ID,Full Legal Name,Business Unit,Job Title,Risk Score (%),Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Country,Gender,Base Salary,Is Manager,Number of Direct Reports,Attrition_Risk,Tenure_Years,Grade,Midpoint
12873,Dincer Şener,Legal,Compliance Manager,53.41,Active,Not on Leave,,,94.01234567901234,5.4,MUD12873,dincer.şener@beko.com,POS-719,compliance manager,2025-03-19,3.9,compliance manager,Contractor,Regular,True,80.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Legal Org,ORG-102,EMEA,9859,CC-Legal,Global -> EMEA,Professional,Corporate,Legal,compliance manager,JC-7-42,,2024-09-15,2024-09-15,2024-09-15,False,2024-09-15,1.3,49,2024-09-15,,,,,,MUD9999,9999,Legal Director,Legal Director,Legal Org,manager@beko.com,Turkey,Istanbul,1983-02-28,43,USA,West Zevlüdeburgh,+90(711)527-5073x613,PAY-12873,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,673,2511,Turkey,Female,152300,True,5,0,1.8781656399726214,7,162000.0
12877,Gülmisal Arslan,Sales,Sales Representative,57.97,Active,Not on Leave,,,103.06583333333333,4.0,MUD12877,gülmisal.arslan@beko.com,POS-516,sales representative,2020-12-25,0.3,sales representative,Contractor,Regular,True,80.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-184,EMEA,6956,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-84,,2020-01-10,2020-01-10,2020-01-10,False,2020-01-10,1.8,19,2020-01-10,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1980-01-02,46,USA,Türkton,+90(321)271-2151x970,PAY-12877,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,921,2865,Turkey,Female,123679,False,0,0,6.5598904859685145,9,120000.0
12884,Duruöz Karadeniz,Sales,Regional Field Sales Lead,49.06,Active,On Leave,Annual Leave,,102.69814814814815,5.5,MUD12884,duruöz.karadeniz@beko.com,POS-389,regional field sales lead,2024-04-12,1.6,regional field sales lead,Contractor,Regular,True,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-104,EMEA,8499,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales lead,JC-7-19,,2023-07-19,2023-07-19,2023-07-19,False,2023-07-19,2.5,24,2023-07-19,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1980-06-04,46,UK,Mançofort,647 8 486,PAY-12884,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,711,1915,UK,Male,166371,True,9,0,3.0390143737166326,7,162000.0
12971,Savak Şama,Sales,Sales Representative,54.12,Active,Not on Leave,,,103.32916666666667,1.4,MUD12971,savak.şama@beko.com,POS-935,sales representative,2024-07-17,0.6,sales representative,Contractor,Regular,True,,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-176,EMEA,8761,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-17,,2023-11-03,2023-11-03,2023-11-03,False,2023-11-03,4.2,101,2023-11-03,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1967-01-11,59,Turkey,West Ümrayport,0270 955 77 20,PAY-12971,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1351,2427,USA,Female,123995,False,0,0,2.746064339493498,9,120000.0
13034,Muhip Yılmaz,Sales,Sales Representative,48.74,Active,Not on Leave,,,100.92833333333333,1.4,MUD13034,muhip.yılmaz@beko.com,POS-548,sales representative,2016-11-16,4.9,sales representative,Contingent Worker,Regular,False,,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-151,EMEA,1411,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-34,,2016-08-24,2016-08-24,2016-08-24,False,2016-08-24,9.6,64,2016-08-24,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2001-06-28,25,UK,North Bilaymouth,+90(353)396-4144x127,PAY-13034,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1114,1800,Turkey,Male,121114,False,0,0,9.938398357289527,9,120000.0
13051,Metinkaya İNönü,Sales,Sales Representative,32.33,Active,On Leave,Annual Leave,,104.1425,0.8,MUD13051,metinkaya.i̇nönü@beko.com,POS-383,sales representative,2020-11-20,1.2,sales representative,Contingent Worker,Regular,True,,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-116,EMEA,7311,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-64,,2020-10-20,2020-10-20,2020-10-20,False,2020-10-20,5.0,100,2020-10-20,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2000-03-11,26,Türkiye,East Fadile,+90 (228) 0023706,PAY-13051,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,825,1271,Turkey,Female,124971,False,0,0,5.782340862422998,9,120000.0
13059,Güneri Şener,Sales,Sales Representative,30.48,Active,Not on Leave,,,103.04166666666667,2.6,MUD13059,güneri.şener@beko.com,POS-313,sales representative,2018-04-30,1.8,sales representative,Contingent Worker,Regular,False,40.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-193,EMEA,5907,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-92,,2017-07-04,2017-07-04,2017-07-04,False,2017-07-04,7.6,105,2017-07-04,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1984-03-07,42,Turkey,North Günver,+90(893)1698237,PAY-13059,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1049,2694,USA,Female,123650,False,0,0,9.078713210130047,9,120000.0
13086,Alize Zorlu,Sales,Key Account Manager,28.62,Active,On Leave,Annual Leave,,94.61319444444445,0.8,MUD13086,alize.zorlu@beko.com,POS-977,key account manager,2021-10-19,1.7,key account manager,Employee,Regular,True,40.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-133,EMEA,1785,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,key account manager,JC-8-84,,2021-07-22,2021-07-22,2021-07-22,False,2021-07-22,9.5,2,2021-07-22,,,,,,MUD9999,9999,Key Account Management Head,Key Account Management Head,Sales Org,manager@beko.com,Turkey,Istanbul,2001-03-03,25,Turkey,Sevenberg,+90(271)288-2631x0968,PAY-13086,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,827,2057,UK,Female,136243,True,5,0,5.02943189596167,8,144000.0
13106,Gürelcem Yorulmaz,Sales,Sales Representative,32.41,Active,Not on Leave,,,99.55416666666666,1.7,MUD13106,gürelcem.yorulmaz@beko.com,POS-511,sales representative,2019-03-19,3.1,sales representative,Contingent Worker,Regular,True,40.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-195,EMEA,1586,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-13,,2018-07-29,2018-07-29,2018-07-29,False,2018-07-29,3.0,9,2018-07-29,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2000-07-27,26,USA,Hayrioğluton,+90(975)221-7806x677,PAY-13106,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1095,1483,Turkey,Male,119465,False,0,0,8.010951403148528,9,120000.0
13116,Goncafer Fırat,Production,Automation Engineer,29.63,Active,On Leave,Annual Leave,,100.81875,1.9,MUD13116,goncafer.fırat@beko.com,POS-980,automation engineer,2022-12-30,0.9,automation engineer,Employee,Regular,False,45.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-138,EMEA,1291,CC-Production,Global -> EMEA,Professional,Corporate,Production,automation engineer,JC-8-78,,2022-02-28,2022-02-28,2022-02-28,False,2022-02-28,0.2,7,2022-02-28,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1997-05-26,29,Türkiye,New Erkılıçfort,(848)277 5947,PAY-13116,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,666,2823,UK,Male,145179,False,0,0,4.424366872005476,8,144000.0
13125,Mülâyim Zengin,Production,Operational Excellence Manager,31.66,Active,On Leave,Annual Leave,,98.45308641975309,2.7,MUD13125,mülâyim.zengin@beko.com,POS-142,operational excellence manager,2023-03-05,0.5,operational excellence manager,Contingent Worker,Regular,True,80.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-103,EMEA,5420,CC-Production,Global -> EMEA,Professional,Corporate,Production,operational excellence manager,JC-7-71,,2023-01-21,2023-01-21,2023-01-21,False,2023-01-21,5.1,46,2023-01-21,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1971-09-22,54,Turkey,North Tunguç,05700935871,PAY-13125,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,634,2316,UK,Female,159494,True,2,0,3.5290896646132786,7,162000.0
13137,Refik Soylu,Sales,Sales Representative,51.95,Active,On Leave,Annual Leave,,101.32333333333334,1.8,MUD13137,refik.soylu@beko.com,POS-883,sales representative,2018-12-19,4.1,sales representative,Contractor,Regular,True,,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-104,EMEA,2004,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-92,,2018-03-09,2018-03-09,2018-03-09,False,2018-03-09,8.7,20,2018-03-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1995-01-10,31,Türkiye,West Şendoğanburgh,(603)029 3095,PAY-13137,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,853,1049,Turkey,Female,121588,False,0,0,8.399726214921287,9,120000.0
13145,Ağbegim Tarhan,Production,Maintenance Specialist,60.26,Active,Not on Leave,,,104.79166666666666,5.2,MUD13145,ağbegim.tarhan@beko.com,POS-728,maintenance specialist,2018-12-09,3.2,maintenance specialist,Contractor,Regular,False,,45,0,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-146,EMEA,1669,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance specialist,JC-9-95,,2018-09-25,2018-09-25,2018-09-25,False,2018-09-25,4.6,7,2018-09-25,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1981-11-04,44,USA,Gürelcembury,(940)216 9806,PAY-13145,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1245,1444,UK,Female,125750,False,0,0,7.852156057494867,9,120000.0
13157,Müşüre Ertaş,Sales,Sales Representative,32.25,Active,Not on Leave,,,104.81333333333333,2.3,MUD13157,müşüre.ertaş@beko.com,POS-414,sales representative,2024-11-29,1.5,sales representative,Contractor,Regular,False,80.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-180,EMEA,6274,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-88,,2024-03-07,2024-03-07,2024-03-07,False,2024-03-07,7.7,30,2024-03-07,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2004-04-18,22,Turkey,Akçayview,+90 (324) 5912314,PAY-13157,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,615,1438,USA,Female,125776,False,0,0,2.403832991101985,9,120000.0
13247,Fayize Manço,Sales,Sales Representative,32.33,Active,Not on Leave,,,102.89916666666667,0.5,MUD13247,fayize.manço@beko.com,POS-852,sales representative,2021-09-05,3.1,sales representative,Employee,Regular,True,,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-134,EMEA,8409,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-69,,2021-03-20,2021-03-20,2021-03-20,False,2021-03-20,4.0,57,2021-03-20,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1996-09-08,29,Türkiye,South Nurbanu,+90(280)927-7140x046,PAY-13247,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1465,2372,USA,Male,123479,False,0,0,5.368925393566051,9,120000.0
13277,Nuriyet Sezgin,Sales,Sales Representative,57.97,Active,Not on Leave,,,102.94250000000001,4.2,MUD13277,nuriyet.sezgin@beko.com,POS-327,sales representative,2026-02-20,0.9,sales representative,Contingent Worker,Regular,True,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-112,EMEA,5246,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-84,,2025-09-25,2025-09-25,2025-09-25,False,2025-09-25,3.3,92,2025-09-25,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1994-02-17,32,USA,New Ertün,+90(223)596-3472x6247,PAY-13277,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,905,2426,Turkey,Male,123531,False,0,0,0.8514715947980835,9,120000.0
13283,Şefi Tarhan,Supply Chain,Demand Planner,35.64,Active,On Leave,Annual Leave,,105.22847222222222,2.6,MUD13283,şefi.tarhan@beko.com,POS-377,demand planner,2023-11-25,3.7,demand planner,Employee,Regular,True,45.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Supply Chain Org,ORG-102,EMEA,7411,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,demand planner,JC-8-62,,2023-11-13,2023-11-13,2023-11-13,False,2023-11-13,4.1,92,2023-11-13,,,,,,MUD9999,9999,Demand Planning Manager,Demand Planning Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1971-06-26,55,USA,Tayyipchester,(157)179 2300,PAY-13283,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1050,2541,Turkey,Male,151529,False,0,0,2.7186858316221767,8,144000.0
13297,Bahaddin Yılmaz,Sales,Sales Representative,32.41,Active,On Leave,Annual Leave,,97.1875,2.2,MUD13297,bahaddin.yılmaz@beko.com,POS-518,sales representative,2023-10-25,2.1,sales representative,Employee,Regular,False,40.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-197,EMEA,5031,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-75,,2023-07-14,2023-07-14,2023-07-14,False,2023-07-14,7.7,15,2023-07-14,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1992-12-30,33,Türkiye,Çorluside,+90(854)0303253,PAY-13297,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1376,1382,USA,Male,116625,False,0,0,3.052703627652293,9,120000.0
13310,Hüda Ergül,Sales,Sales Representative,70.19,Active,On Leave,Annual Leave,,100.03083333333333,5.8,MUD13310,hüda.ergül@beko.com,POS-780,sales representative,2026-07-22,5.0,sales representative,Contingent Worker,Regular,True,80.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-101,EMEA,4422,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-49,,2026-04-27,2026-04-27,2026-04-27,False,2026-04-27,3.8,13,2026-04-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-02-03,35,Türkiye,South İzgütown,+90(137)779-3864x047,PAY-13310,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,771,2941,Turkey,Female,120037,False,0,0,0.2655715263518138,9,120000.0
13335,Zülfüye Yaman,Production,Production Supervisor,71.69,Active,On Leave,Annual Leave,,101.89305555555555,4.4,MUD13335,zülfüye.yaman@beko.com,POS-638,production supervisor,2025-03-08,4.2,production supervisor,Employee,Regular,False,,45,50,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-154,EMEA,8994,CC-Production,Global -> EMEA,Professional,Corporate,Production,production supervisor,JC-8-46,,2024-12-16,2024-12-16,2024-12-16,False,2024-12-16,1.9,65,2024-12-16,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1965-08-10,61,UK,Gülhisarshire,151 6 008,PAY-13335,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1197,1281,UK,Female,146726,True,8,0,1.626283367556468,8,144000.0
13344,Eflâtun Türk,Supply Chain,Production Planning Manager,26.06,Active,On Leave,Annual Leave,,108.34074074074074,3.4,MUD13344,eflâtun.türk@beko.com,POS-998,production planning manager,2025-12-04,2.8,production planning manager,Employee,Regular,False,80.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Supply Chain Org,ORG-149,EMEA,8936,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,production planning manager,JC-7-37,,2025-09-07,2025-09-07,2025-09-07,False,2025-09-07,0.3,10,2025-09-07,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1984-12-18,41,Türkiye,Yıldırımburgh,+90 (976) 1743264,PAY-13344,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1232,1791,UK,Female,175512,True,4,0,0.9007529089664613,7,162000.0
13354,Bilgen Yılmaz,IT,IT Security Specialist,27.79,Active,Not on Leave,,,103.89567901234568,3.4,MUD13354,bilgen.yılmaz@beko.com,POS-159,it security specialist,2026-05-31,1.8,it security specialist,Contractor,Regular,False,40.0,45,50,Day,BEKO01,Beko,Gebze,Operations,IT Org,ORG-169,EMEA,8077,CC-IT,Global -> EMEA,Professional,Corporate,IT,it security specialist,JC-7-86,,2025-08-19,2025-08-19,2025-08-19,False,2025-08-19,3.6,96,2025-08-19,,,,,,MUD9999,9999,IT Infrastructure & Operations Manager,IT Infrastructure & Operations Manager,IT Org,manager@beko.com,Turkey,Istanbul,1979-06-13,47,Türkiye,Arsoyview,+90(650)0235641,PAY-13354,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,806,2776,Turkey,Male,168311,False,0,0,0.9527720739219713,7,162000.0
13361,Ruhide Durdu,Sales,Sales Representative,30.63,Active,Not on Leave,,,104.31250000000001,3.4,MUD13361,ruhide.durdu@beko.com,POS-568,sales representative,2018-05-21,0.2,sales representative,Contingent Worker,Regular,True,80.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-155,EMEA,3750,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-21,,2017-10-07,2017-10-07,2017-10-07,False,2017-10-07,5.4,9,2017-10-07,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1985-12-25,40,Turkey,Lake Hanbiken,05930168497,PAY-13361,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1176,2312,Turkey,Female,125175,False,0,0,8.818617385352498,9,120000.0
13407,Sözer Gülen,Sales,Sales Representative,50.78,Active,Not on Leave,,,99.51666666666667,2.9,MUD13407,sözer.gülen@beko.com,POS-999,sales representative,2026-07-15,4.4,sales representative,Contingent Worker,Regular,True,40.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-198,EMEA,5231,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-95,,2025-09-25,2025-09-25,2025-09-25,False,2025-09-25,3.2,35,2025-09-25,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1986-07-07,40,Türkiye,West Turguttown,+90 (457) 0040173,PAY-13407,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,842,1108,Turkey,Female,119420,False,0,0,0.8514715947980835,9,120000.0
13470,Gülgen Korutürk,Sales,Sales Representative,30.5,Active,Not on Leave,,,99.91333333333333,2.4,MUD13470,gülgen.korutürk@beko.com,POS-225,sales representative,2017-10-21,2.8,sales representative,Employee,Regular,True,40.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-177,EMEA,5254,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-91,,2017-09-05,2017-09-05,2017-09-05,False,2017-09-05,2.1,47,2017-09-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1980-10-25,45,USA,Yepelekfort,343 3 997,PAY-13470,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1091,2233,UK,Male,119896,False,0,0,8.906228610540726,9,120000.0
13511,Tansev Zorlu,Sales,Sales Representative,60.37,Active,Not on Leave,,,100.44833333333334,5.0,MUD13511,tansev.zorlu@beko.com,POS-415,sales representative,2018-02-07,1.8,sales representative,Employee,Regular,True,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-186,EMEA,6748,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-93,,2017-06-16,2017-06-16,2017-06-16,False,2017-06-16,3.7,102,2017-06-16,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1976-12-26,49,UK,Port Atnan,+90(235)096-8888x3114,PAY-13511,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1110,1292,USA,Female,120538,False,0,0,9.127994524298426,9,120000.0
13535,Mertel İNönü,EHS & Administrative Affairs,Production Environmental Specialist,29.9,Active,Not on Leave,,,107.46180555555556,3.3,MUD13535,mertel.i̇nönü@beko.com,POS-303,production environmental specialist,2020-10-24,2.8,production environmental specialist,Employee,Regular,False,45.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,EHS & Adminastrative Affairs Org,ORG-165,EMEA,3271,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,production environmental specialist,JC-8-60,,2020-07-24,2020-07-24,2020-07-24,False,2020-07-24,1.0,18,2020-07-24,,,,,,MUD9999,9999,Production Site EHS Manager ,Production Site EHS Manager ,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,1999-04-12,27,Turkey,Gülgenland,03529540054,PAY-13535,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,588,2012,Turkey,Female,154745,False,0,0,6.023271731690623,8,144000.0
13543,Yekbun Sezer,Sales,Sales Representative,32.41,Active,Not on Leave,,,98.03166666666667,2.0,MUD13543,yekbun.sezer@beko.com,POS-498,sales representative,2025-06-14,2.3,sales representative,Employee,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-107,EMEA,8870,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-86,,2024-11-12,2024-11-12,2024-11-12,False,2024-11-12,7.5,39,2024-11-12,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1998-02-08,28,UK,Gülenfort,06891952098,PAY-13543,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1300,1725,USA,Male,117638,False,0,0,1.7193702943189597,9,120000.0
13622,Sıylıhan Bilgin,Sales,Sales Representative,32.41,Active,Not on Leave,,,100.675,1.3,MUD13622,sıylıhan.bilgin@beko.com,POS-444,sales representative,2023-10-20,1.9,sales representative,Employee,Regular,False,40.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-186,EMEA,7022,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-83,,2023-03-20,2023-03-20,2023-03-20,False,2023-03-20,4.6,102,2023-03-20,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1994-11-13,31,Turkey,Işinport,+90(275)965-5987x6941,PAY-13622,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1016,2518,Turkey,Female,120810,False,0,0,3.370294318959617,9,120000.0
13627,Duha Dumanlı,Sales,Sales Representative,60.16,Active,Not on Leave,,,98.59750000000001,1.4,MUD13627,duha.dumanlı@beko.com,POS-476,sales representative,2025-12-18,4.1,sales representative,Contingent Worker,Regular,True,45.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-160,EMEA,6757,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-44,,2025-06-23,2025-06-23,2025-06-23,False,2025-06-23,3.5,106,2025-06-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1963-09-05,62,UK,Burakhanmouth,+90(744)915-0222x9518,PAY-13627,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,692,1076,USA,Male,118317,False,0,0,1.108829568788501,9,120000.0
