Employee ID,Full Legal Name,Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Job Title,Worker Type,Employee\ CW Type,Is International Assignee,Is Manager,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Country,Company Code,Company,Location,Business Unit,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Gender,Home Phones,Payroll ID,Legacy ID,Pay Group,Number of Direct Reports,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Base Salary,Car Allowance,Sports Allowance,Transportation Allowance
11573,tınal yıldırım,Active,Not on Leave,,,1.0,2.9,MUD11573,tınal.yıldırım@beko.com,POS-295,production engineer,2023-04-14,0.2,production engineer,production engineer,Contingent Worker,Regular,No,No,80.0,45,0,Day,Turkey,BEKO01,Beko,Gebze,Production,Operations,Production Org,ORG-195,EMEA,2590,CC-Production,Global -> EMEA,Professional,Corporate,Production,production engineer,JC-8-55,,2022-09-01,2022-09-01,2022-09-01,No,2022-09-01,3.1,29,2022-09-01,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1988-08-31,37,Turkey,Durduburgh,Male,+90(823)6616201,PAY-11573,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,144529,0,1023,2311
11574,nafii zorlu,Active,Not on Leave,,,0.98,5.1,MUD11574,nafii.zorlu@beko.com,POS-556,sales representative,2023-04-11,1.2,sales representative,sales representative,Contractor,Regular,No,No,40.0,45,0,Day,Turkey,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-119,EMEA,6331,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-24,,2022-06-17,2022-06-17,2022-06-17,No,2022-06-17,6.1,44,2022-06-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2008-01-11,18,USA,South Satıa,Male,086 9 611,PAY-11574,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,117811,0,521,2262
11575,erdursun hançer,Active,Not on Leave,,,0.97,3.5,MUD11575,erdursun.hançer@beko.com,POS-971,maintenance engineer,2019-07-05,4.8,maintenance engineer,maintenance engineer,Employee,Regular,Yes,No,40.0,45,100,Day,UK,BEKO01,Beko,Gebze,Production,Operations,Production Org,ORG-102,EMEA,5437,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance engineer,JC-8-10,,2018-12-12,2018-12-12,2018-12-12,No,2018-12-12,6.6,26,2018-12-12,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1981-02-25,45,USA,New Alparslan,FEMALE,0767 360 86 33,PAY-11575,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,139980,0,1134,1162
11576,baydu yaman,Terminated,Not on Leave,,Personal Reasons,0.95,3.2,MUD11576,baydu.yaman@beko.com,POS-697,senior field sales representative,2020-06-29,1.2,senior field sales representative,senior field sales representative,Employee,Regular,Yes,No,,45,0,Day,Turkey,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-176,EMEA,6676,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,senior field sales representative,JC-8-15,2021-09-11,2020-04-30,2020-04-30,2020-04-30,No,2020-04-30,0.9,34,2020-04-30,,,,,,MUD9999,9999,Regional Sales Manager,Regional Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1974-10-28,51,Turkey,Gülenfurt,M,+90(605)508-0050x908,PAY-11576,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,136969,0,884,1418
11577,salimet türk,Active,On Leave,Annual Leave,,1.07,0.7,MUD11577,salimet.türk@beko.com,POS-323,senior net revenue management analyst,2019-08-03,3.5,senior net revenue management analyst,senior net revenue management analyst,Contractor,Regular,No,No,40.0,45,50,Day,UK,BEKO01,Beko,Istanbul,Sales Force Effectiveness & Net Revenue Management,Operations,Sales Force Effectiveness & Net Revenue Management Org,ORG-105,EMEA,7817,CC-Sales Force Effectiveness & Net Revenue Management,Global -> EMEA,Professional,Corporate,Sales Force Effectiveness & Net Revenue Management,senior net revenue management analyst,JC-7-90,,2018-12-18,2018-12-18,2018-12-18,No,2018-12-18,8.4,65,2018-12-18,,,,,,MUD9999,9999,SFE & NRM Manager,SFE & NRM Manager,Sales Force Effectiveness & Net Revenue Management Org,manager@beko.com,Turkey,Istanbul,1995-05-27,31,Turkey,West Aysoy,FEMALE,+90(055)644-1994x1243,PAY-11577,,Monthly,0,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,173080,0,1256,2796
11578,tutkun yaman,Active,Not on Leave,,,0.96,1.8,MUD11578,tutkun.yaman@beko.com,POS-527,sales representative,2019-06-28,4.8,sales representative,sales representative,Contingent Worker,Regular,Yes,No,,45,100,Day,Turkey,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-108,EMEA,7429,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-16,,2019-05-13,2019-05-13,2019-05-13,No,2019-05-13,8.7,89,2019-05-13,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-06-24,35,USA,Akatayburgh,m,+90(761)9181498,PAY-11578,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,114648,0,1033,2621
11579,i̇nançlı şensoy,Active,Not on Leave,,,0.98,0.7,MUD11579,i̇nançlı.şensoy@beko.com,POS-315,sales representative,2025-08-05,1.3,sales representative,sales representative,Employee,Regular,Yes,No,80.0,45,50,Day,USA,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-152,EMEA,9082,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-76,,2024-09-16,2024-09-16,2024-09-16,No,2024-09-16,9.3,62,2024-09-16,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1996-08-11,29,Türkiye,Nezengültown,Female,02177491176,PAY-11579,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,117752,0,1367,2500
11580,törel şama,Active,On Leave,Annual Leave,,1.04,1.8,MUD11580,törel.şama@beko.com,POS-549,sales representative,2019-11-02,1.7,sales representative,sales representative,Contractor,Regular,No,No,80.0,45,50,Day,USA,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-142,EMEA,7084,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-12,,2019-01-02,2019-01-02,2019-01-02,No,2019-01-02,4.7,90,2019-01-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1986-06-22,40,Turkey,West Karataşfort,f,(315)752 2950,PAY-11580,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,124895,0,754,2641
11581,verde sezer,Active,Not on Leave,,,1.0,5.3,MUD11581,verde.sezer@beko.com,POS-833,sales representative,2024-03-31,0.8,sales representative,sales representative,Contractor,Regular,No,No,,45,0,Day,UK,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-168,EMEA,5059,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-81,,2023-10-12,2023-10-12,2023-10-12,No,2023-10-12,6.0,92,2023-10-12,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1989-10-09,36,Turkey,Türkborough,f,+90(367)4867567,PAY-11581,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,120250,0,1033,1658
11582,kalgay dumanlı,Terminated,Not on Leave,,Lack of Promotion,1.09,5.4,MUD11582,kalgay.dumanlı@beko.com,POS-973,lean manager,2023-02-19,1.9,lean manager,lean manager,Contractor,Regular,No,Yes,40.0,45,50,Day,Turkey,BEKO01,Beko,Sütlüce,Production,Operations,Production Org,ORG-126,EMEA,6324,CC-Production,Global -> EMEA,Professional,Corporate,Production,lean manager,JC-7-19,2026-05-28,2022-11-18,2022-11-18,2022-11-18,No,2022-11-18,3.0,71,2022-11-18,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1963-09-08,62,Türkiye,Olcaview,m,+90(439)270-8120x780,PAY-11582,,Monthly,5,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,176220,0,571,2953
11583,kaşif yorulmaz,Terminated,Not on Leave,,Retirement,0.83,5.6,MUD11583,kaşif.yorulmaz@beko.com,POS-832,it director,2023-11-06,4.6,it director,it director,Employee,Regular,Yes,Yes,45.0,45,100,Day,Türkiye,BEKO01,Beko,Gebze,IT,Operations,IT Org,ORG-103,EMEA,4399,CC-IT,Global -> EMEA,Professional,Corporate,IT,it director,JC-5-73,2025-09-18,2022-12-05,2022-12-05,2022-12-05,No,2022-12-05,7.8,106,2022-12-05,,,,,,MUD9999,9999,General Manager,General Manager,IT Org,manager@beko.com,Turkey,Istanbul,1967-05-19,59,Turkey,Port Abdulmenafville,Male,+90(320)8234160,PAY-11583,,Monthly,8,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,348070,3028,593,1355
11584,mükrüme durmuş,Terminated,Not on Leave,,Lack of Promotion,0.98,4.6,MUD11584,mükrüme.durmuş@beko.com,POS-729,sales representative,2025-01-27,3.9,sales representative,sales representative,Employee,Regular,No,No,45.0,45,50,Day,USA,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-103,EMEA,8602,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-54,2025-11-26,2024-11-23,2024-11-23,2024-11-23,No,2024-11-23,8.2,54,2024-11-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2005-04-24,21,Turkey,Demirelhaven,f,+90(516)619-0764x4490,PAY-11584,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,117871,0,1019,1160
11585,şevket gül,Terminated,Not on Leave,,Lack of Promotion,0.96,4.5,MUD11585,şevket.gül@beko.com,POS-902,treasury specialist,2021-08-08,2.0,treasury specialist,treasury specialist,Employee,Regular,No,No,,45,100,Day,Türkiye,BEKO01,Beko,Bolu,Finance,Operations,Finance Org,ORG-175,EMEA,5733,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,treasury specialist,JC-8-95,2022-10-01,2021-04-03,2021-04-03,2021-04-03,No,2021-04-03,3.7,62,2021-04-03,,,,,,MUD9999,9999,Treasury Manager,Treasury Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1968-06-19,58,Turkey,Demirelland,Female,222 7 726,PAY-11585,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,138472,0,750,1868
11586,huzuri tevetoğlu,Terminated,Not on Leave,,Lack of Promotion,1.01,3.7,MUD11586,huzuri.tevetoğlu@beko.com,POS-448,sales representative,2019-12-04,2.8,sales representative,sales representative,Contractor,Regular,Yes,No,,45,100,Day,Turkey,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-134,EMEA,1616,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-31,2019-11-10,2019-01-27,2019-01-27,2019-01-27,No,2019-01-27,7.0,83,2019-01-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1974-04-13,52,UK,Yıldırımburgh,MALE,+90(465)592-1895x6886,PAY-11586,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,121344,0,1490,2301
11587,koşukhan aslan,Terminated,Not on Leave,,Lack of Promotion,1.0,3.8,MUD11587,koşukhan.aslan@beko.com,POS-994,sales representative,2026-01-13,3.3,sales representative,sales representative,Contingent Worker,Regular,No,No,80.0,45,100,Day,UK,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-179,EMEA,4558,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-34,2026-06-14,2025-03-17,2025-03-17,2025-03-17,No,2025-03-17,4.8,86,2025-03-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1983-09-06,42,UK,Aslanstad,Erkek,09180238487,PAY-11587,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,119891,0,907,1773
11588,hakikat güçlü,Terminated,Not on Leave,,Lack of Promotion,1.01,3.7,MUD11588,hakikat.güçlü@beko.com,POS-903,warehouse supervisor,2021-11-02,4.6,warehouse supervisor,warehouse supervisor,Employee,Regular,Yes,No,45.0,45,100,Day,UK,BEKO01,Beko,Sütlüce,Supply Chain,Operations,Supply Chain Org,ORG-181,EMEA,5976,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,warehouse supervisor,JC-9-48,2023-04-17,2020-12-30,2020-12-30,2020-12-30,No,2020-12-30,7.0,47,2020-12-30,,,,,,MUD9999,9999,Logistics Manager,Logistics Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1984-11-02,41,Türkiye,Muhipbury,f,+90(360)908-5753x794,PAY-11588,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,121101,0,1278,1319
11589,deryanur yıldırım,Terminated,Not on Leave,,Lack of Promotion,0.96,4.6,MUD11589,deryanur.yıldırım@beko.com,POS-871,sales representative,2024-08-27,0.7,sales representative,sales representative,Contingent Worker,Regular,No,No,40.0,45,50,Day,USA,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-127,EMEA,2715,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-77,2025-04-04,2024-03-15,2024-03-15,2024-03-15,No,2024-03-15,2.0,101,2024-03-15,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1981-02-06,45,Türkiye,Lake Oymak,F,0900 249 27 85,PAY-11589,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,115363,0,1277,2856
11590,süvari tevetoğlu,Terminated,Not on Leave,,Relocation,0.97,3.6,MUD11590,süvari.tevetoğlu@beko.com,POS-307,workplace coordinator,2022-12-15,0.5,workplace coordinator,workplace coordinator,Contractor,Regular,Yes,No,45.0,45,100,Day,USA,BEKO01,Beko,Bolu,EHS & Adminastrative Affairs,Operations,EHS & Adminastrative Affairs Org,ORG-137,EMEA,7545,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,workplace coordinator,JC-9-94,2022-09-06,2021-12-15,2021-12-15,2021-12-15,No,2021-12-15,3.6,19,2021-12-15,,,,,,MUD9999,9999,Administrative Affairs Manager,Administrative Affairs Manager,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,1987-02-14,39,USA,West Berkiburgh,f,+90 (676) 0896010,PAY-11590,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,116878,0,763,1779
11591,belkize hançer,Active,On Leave,Annual Leave,,1.05,4.8,MUD11591,belkize.hançer@beko.com,POS-487,key account management head,2021-11-09,1.2,key account management head,key account management head,Contractor,Regular,No,Yes,40.0,45,50,Day,Türkiye,BEKO01,Beko,Çayırova,Sales,Operations,Sales Org,ORG-154,EMEA,6199,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,key account management head,JC-6-74,,2021-02-13,2021-02-13,2021-02-13,No,2021-02-13,7.3,25,2021-02-13,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1978-08-05,48,UK,Zorluburgh,M,0256-582 9385,PAY-11591,,Monthly,10,6,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,220716,0,992,1147
11592,türabi yaman,Active,On Leave,Annual Leave,,0.98,1.3,MUD11592,türabi.yaman@beko.com,POS-356,sales representative,2024-07-27,1.4,sales representative,sales representative,Contingent Worker,Regular,No,No,,45,50,Day,UK,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-189,EMEA,1680,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-90,,2023-09-25,2023-09-25,2023-09-25,No,2023-09-25,9.4,53,2023-09-25,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1969-12-24,56,UK,İmrihanport,m,(039)863 8346,PAY-11592,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,117106,0,504,1026
11593,ezgin gül,Active,Not on Leave,,,1.0,2.8,MUD11593,ezgin.gül@beko.com,POS-499,office support staff,2024-07-14,4.9,office support staff,office support staff,Contingent Worker,Regular,No,Yes,80.0,45,50,Day,Türkiye,BEKO01,Beko,Sütlüce,EHS & Adminastrative Affairs,Operations,EHS & Adminastrative Affairs Org,ORG-177,EMEA,1371,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,office support staff,JC-10-76,,2023-11-02,2023-11-02,2023-11-02,No,2023-11-02,6.8,42,2023-11-02,,,,,,MUD9999,9999,Administrative Affairs Manager,Administrative Affairs Manager,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,1984-03-05,42,Turkey,West Soykuthaven,Kadın,029 6 532,PAY-11593,,Monthly,7,10,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,31206,0,1462,1808
11594,çakar kısakürek,Active,Not on Leave,,,1.31,1.2,MUD11594,çakar.kısakürek@beko.com,POS-803,finance director,2022-02-11,1.4,finance director,finance director,Contractor,Regular,Yes,Yes,45.0,45,100,Day,USA,BEKO01,Beko,Istanbul,Finance,Operations,Finance Org,ORG-171,EMEA,4652,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,finance director,JC-5-19,,2021-06-24,2021-06-24,2021-06-24,No,2021-06-24,7.6,119,2021-06-24,,,,,,MUD9999,9999,General Manager,General Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1991-05-10,35,Turkey,Simtenborough,Erkek,+90(707)9190487,PAY-11594,,Monthly,2,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,549443,2583,918,2812
11595,asalet çamurcuoğlu,Terminated,Not on Leave,,Health Reasons,0.97,5.1,MUD11595,asalet.çamurcuoğlu@beko.com,POS-123,production specialist,2018-10-14,0.2,production specialist,production specialist,Employee,Regular,Yes,No,40.0,45,0,Day,Türkiye,BEKO01,Beko,Bolu,Production,Operations,Production Org,ORG-109,EMEA,6880,CC-Production,Global -> EMEA,Professional,Corporate,Production,production specialist,JC-9-17,2022-05-07,2017-10-29,2017-10-29,2017-10-29,No,2017-10-29,4.9,52,2017-10-29,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,2005-04-30,21,UK,East Sayin,M,(129)829 4541,PAY-11595,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,116660,0,698,2562
11596,alize eraslan,Terminated,Not on Leave,,Work-Life Balance / Burnout,1.0,5.6,MUD11596,alize.eraslan@beko.com,POS-304,production planner,2025-03-30,4.5,production planner,production planner,Employee,Regular,No,No,40.0,45,0,Day,USA,BEKO01,Beko,Bolu,Production,Operations,Production Org,ORG-199,EMEA,9129,CC-Production,Global -> EMEA,Professional,Corporate,Production,production planner,JC-8-81,2025-06-16,2024-04-18,2024-04-18,2024-04-18,No,2024-04-18,0.2,68,2024-04-18,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1996-08-29,29,Turkey,West Selçukfort,f,0250-743 8203,PAY-11596,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,143422,0,1021,2452
11597,duyguhan şener,Active,Not on Leave,,,1.04,2.1,MUD11597,duyguhan.şener@beko.com,POS-709,senior key account specialist,2023-08-15,1.8,senior key account specialist,senior key account specialist,Contractor,Regular,Yes,No,80.0,45,50,Day,Turkey,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-145,EMEA,1975,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,senior key account specialist,JC-7-93,,2023-06-21,2023-06-21,2023-06-21,No,2023-06-21,6.0,103,2023-06-21,,,,,,MUD9999,9999,Key Account Manager,Key Account Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1994-01-06,32,UK,South Feryaschester,f,+90(755)005-3576x036,PAY-11597,,Monthly,0,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,169253,0,1448,1868
11598,şirivan yüksel,Terminated,Not on Leave,,Lack of Promotion,1.04,5.6,MUD11598,şirivan.yüksel@beko.com,POS-313,ehs manager,2019-08-13,4.8,ehs manager,ehs manager,Contractor,Regular,Yes,Yes,45.0,45,50,Day,USA,BEKO01,Beko,Çayırova,EHS & Adminastrative Affairs,Operations,EHS & Adminastrative Affairs Org,ORG-127,EMEA,7374,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,ehs manager,JC-7-18,2025-07-06,2019-01-03,2019-01-03,2019-01-03,No,2019-01-03,5.4,99,2019-01-03,,,,,,MUD9999,9999,EHS & Administrative Affairs Director,EHS & Administrative Affairs Director,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,1962-03-29,64,USA,Işıkayview,MALE,+90(415)163-2956x614,PAY-11598,,Monthly,4,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,167685,0,1146,2447
11599,temime yıldırım,Terminated,Not on Leave,,Lack of Promotion,0.99,4.4,MUD11599,temime.yıldırım@beko.com,POS-887,sales representative,2024-02-04,3.7,sales representative,sales representative,Contractor,Regular,No,No,80.0,45,50,Day,Turkey,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-188,EMEA,3560,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-99,2025-02-04,2023-07-23,2023-07-23,2023-07-23,No,2023-07-23,2.5,29,2023-07-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-07-24,35,Türkiye,Senihabury,Kadın,485 1 782,PAY-11599,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,118281,0,1119,1932
11600,tülin manço,Active,On Leave,Annual Leave,,1.07,3.8,MUD11600,tülin.manço@beko.com,POS-812,maintenance engineer,2019-07-18,1.9,maintenance engineer,maintenance engineer,Contingent Worker,Regular,No,No,80.0,45,50,Day,UK,BEKO01,Beko,Çayırova,Production,Operations,Production Org,ORG-157,EMEA,6925,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance engineer,JC-8-73,,2019-02-15,2019-02-15,2019-02-15,No,2019-02-15,7.5,53,2019-02-15,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1989-06-27,37,Türkiye,Akarton,FEMALE,146 0 174,PAY-11600,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,153712,0,1361,1330
11601,akar demir,Active,Not on Leave,,,1.0,4.5,MUD11601,akar.demir@beko.com,POS-884,logistics manager,2024-07-27,1.5,logistics manager,logistics manager,Employee,Regular,No,Yes,45.0,45,100,Day,UK,BEKO01,Beko,Çayırova,Supply Chain,Operations,Supply Chain Org,ORG-111,EMEA,7190,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,logistics manager,JC-8-49,,2024-04-17,2024-04-17,2024-04-17,No,2024-04-17,8.0,120,2024-04-17,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1991-07-08,35,USA,Lake Baykanton,Female,0568 359 62 78,PAY-11601,,Monthly,5,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,144594,0,907,2446
11602,misra akçay,Active,Not on Leave,,,1.06,3.3,MUD11602,misra.akçay@beko.com,POS-355,data & bi manager,2017-08-16,2.7,data & bi manager,data & bi manager,Contingent Worker,Regular,Yes,Yes,40.0,45,50,Day,UK,BEKO01,Beko,Gebze,IT,Operations,IT Org,ORG-180,EMEA,8763,CC-IT,Global -> EMEA,Professional,Corporate,IT,data & bi manager,JC-7-71,,2017-05-21,2017-05-21,2017-05-21,No,2017-05-21,0.1,28,2017-05-21,,,,,,MUD9999,9999,IT Director,IT Director,IT Org,manager@beko.com,Turkey,Istanbul,2004-04-06,22,USA,Kısakürekmouth,Erkek,0023-471 4513,PAY-11602,,Monthly,6,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,171718,0,669,2699
11603,şinasi eraslan,Active,Not on Leave,,,1.04,1.5,MUD11603,şinasi.eraslan@beko.com,POS-562,regional field sales manager,2023-11-28,0.8,regional field sales manager,regional field sales manager,Contingent Worker,Regular,Yes,Yes,80.0,45,100,Day,UK,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-134,EMEA,1106,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-26,,2023-07-03,2023-07-03,2023-07-03,No,2023-07-03,3.0,41,2023-07-03,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1984-08-13,41,Turkey,South Yavuz,F,529 3 675,PAY-11603,,Monthly,9,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,149471,0,1174,2815
11604,çoğay zengin,Active,Not on Leave,,,1.08,2.4,MUD11604,çoğay.zengin@beko.com,POS-497,regional field sales manager,2020-02-12,0.9,regional field sales manager,regional field sales manager,Contingent Worker,Regular,Yes,Yes,40.0,45,0,Day,USA,BEKO01,Beko,Çayırova,Sales,Operations,Sales Org,ORG-122,EMEA,8442,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales manager,JC-8-57,,2019-08-31,2019-08-31,2019-08-31,No,2019-08-31,3.0,41,2019-08-31,,,,,,MUD9999,9999,Regional Field Sales Lead,Regional Field Sales Lead,Sales Org,manager@beko.com,Turkey,Istanbul,1980-05-05,46,Turkey,Usview,m,+90(349)8939759,PAY-11604,,Monthly,3,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,155843,0,1390,1182
